i,TIME,SLT-RG(M),AZIMUTH,ELEVATION,HOR-RG(M),NORTH-SOUTH,EAST-WEST,V.-AZ,ALT.(M),LATITUDE,LONGITUDE,TVEL(M).,E/W-VEL.,N/S-VEL.,ALT-VEL(M),FLT-EL,FLT-AZ,LK-RG(M),LOOK-AZ,LOOK-EL
1.43452E+11,859.55,38232,-59.9493,1.6095,76372,0,0,0,2412.5,33.084167,-106.525253,4.1,2.5,2.8,-1.6,-22.0971,41.9496,76375,-12.5338,0.558
1.43452E+11,859.6,38232,-59.9491,1.6093,76372,0,0,0,2412.5,33.084167,-106.525253,4.2,2.6,2.9,-1.7,-23.4539,41.5013,76376,-12.5337,0.558
1.43452E+11,859.65,38232,-59.9488,1.6092,76372,0,0,0,2412.4,33.084167,-106.525253,4.3,2.5,2.9,-1.9,-26.024,41.0357,76376,-12.5336,0.5579
1.43452E+11,859.7,38232,-59.9485,1.6091,76372,0,0,0,2412.3,33.084167,-106.525253,4.4,2.5,2.9,-2.2,-29.1425,40.578,76376,-12.5335,0.5578
1.43452E+11,859.75,38232,-59.9482,1.6089,76372,0,0,0,2412.2,33.084167,-106.525246,4.6,2.5,3,-2.5,-32.5846,40.1054,76376,-12.5334,0.5578
1.43452E+11,859.8,38232,-59.9479,1.6087,76372,0,0,0,2412,33.084167,-106.525246,4.8,2.5,3,-2.9,-36.1941,39.5843,76376,-12.5333,0.5576
1.43452E+11,859.85,38232,-59.9476,1.6085,76372,0,0,0,2411.9,33.084167,-106.525246,5.1,2.5,3,-3.3,-39.869,39.162,76376,-12.5332,0.5575
1.43452E+11,859.9,38232,-59.9473,1.6082,76373,0,0,0,2411.7,33.084175,-106.525246,5.5,2.5,3.1,-3.8,-43.4881,38.8527,76376,-12.533,0.5574
1.43452E+11,859.95,38232,-59.9471,1.6079,76373,0,0,0,2411.5,33.084175,-106.525246,5.9,2.5,3.1,-4.3,-46.9168,38.7836,76376,-12.5329,0.5572
1.43452E+11,860,38232,-59.9467,1.6076,76373,0,0,0,2411.3,33.084175,-106.525246,6.4,2.6,3.2,-5,-50.1703,39.0066,76376,-12.5328,0.5571
1.43452E+11,860.05,38232,-59.9464,1.6072,76373,0,0,0,2411,33.084175,-106.52523,7,2.7,3.2,-5.6,-53.1325,39.5831,76377,-12.5327,0.5569
1.43452E+11,860.1,38232,-59.9461,1.6067,76373,0,0,0,2410.7,33.084175,-106.52523,7.7,2.8,3.3,-6.4,-55.7267,40.5024,76377,-12.5326,0.5566
1.43452E+11,860.15,38231,-59.9458,1.6062,76373,0,0,0,2410.4,33.084183,-106.52523,8.4,3,3.3,-7.1,-57.858,41.7868,76377,-12.5324,0.5564
1.43452E+11,860.2,38231,-59.9455,1.6057,76373,0,0,0,2410,33.084183,-106.52523,9.2,3.2,3.4,-7.9,-59.587,43.3116,76377,-12.5323,0.5561
1.43452E+11,860.25,38231,-59.9451,1.605,76374,0,0,0,2409.6,33.084187,-106.52523,10,3.4,3.4,-8.7,-60.9956,44.9273,76377,-12.5321,0.5558
1.43452E+11,860.3,38231,-59.9447,1.6044,76374,0,0,0,2409.1,33.084187,-106.52523,10.8,3.7,3.5,-9.6,-62.1655,46.4586,76377,-12.532,0.5555
1.43452E+11,860.35,38231,-59.9444,1.6036,76374,0,0,0,2408.6,33.084187,-106.52523,11.6,3.9,3.5,-10.4,-63.1465,47.8672,76377,-12.5318,0.5551
1.43452E+11,860.4,38231,-59.944,1.6028,76374,0,0,0,2408.1,33.084187,-106.52523,12.4,4.1,3.6,-11.2,-63.9829,49.1467,76377,-12.5316,0.5547
1.43452E+11,860.45,38231,-59.9436,1.602,76374,0,0,0,2407.5,33.084187,-106.52523,13.2,4.3,3.6,-12,-64.7036,50.3093,76378,-12.5315,0.5542
1.43452E+11,860.5,38231,-59.9432,1.601,76374,0,0,0,2406.9,33.084194,-106.525208,14,4.6,3.6,-12.8,-65.3248,51.3675,76378,-12.5313,0.5538
1.43452E+11,860.55,38231,-59.9428,1.6001,76374,0,0,0,2406.2,33.084194,-106.525208,14.9,4.8,3.7,-13.6,-65.8544,52.3198,76378,-12.5311,0.5533
1.43452E+11,860.6,38231,-59.9423,1.599,76374,0,0,0,2405.5,33.084194,-106.525208,15.7,5,3.8,-14.4,-66.3635,53.1115,76378,-12.5308,0.5527
1.43452E+11,860.65,38230,-59.9419,1.5979,76374,0,0,0,2404.8,33.084194,-106.525208,16.5,5.2,3.8,-15.2,-66.9384,53.5546,76378,-12.5306,0.5522
1.43452E+11,860.7,38230,-59.9414,1.5968,76375,0,0,0,2404,33.084202,-106.525208,17.3,5.3,3.9,-16,-67.6362,53.5474,76378,-12.5304,0.5516
1.43452E+11,860.75,38230,-59.941,1.5955,76375,0,0,0,2403.2,33.084202,-106.525208,18,5.3,4,-16.8,-68.3794,53.2885,76378,-12.5302,0.551
1.43452E+11,860.8,38230,-59.9405,1.5943,76375,0,0,0,2402.3,33.084202,-106.525208,18.8,5.4,4,-17.5,-69.0676,52.9537,76378,-12.5299,0.5503
1.43452E+11,860.85,38230,-59.94,1.5929,76375,0,0,0,2401.4,33.084202,-106.525208,19.5,5.4,4.1,-18.3,-69.6682,52.6258,76378,-12.5297,0.5497
1.43452E+11,860.9,38230,-59.9396,1.5915,76375,0,0,0,2400.5,33.084209,-106.525185,20.1,5.4,4.2,-19,-70.1746,52.2945,76379,-12.5295,0.549
1.43452E+11,860.95,38230,-59.9391,1.5901,76375,0,0,0,2399.6,33.084209,-106.525185,20.7,5.4,4.2,-19.6,-70.5668,51.9234,76379,-12.5293,0.5483
1.43452E+11,861,38229,-59.9386,1.5886,76375,0,0,0,2398.6,33.084217,-106.525185,21.1,5.4,4.3,-20,-70.8238,51.5207,76379,-12.529,0.5475
1.43452E+11,861.05,38229,-59.9381,1.5871,76376,0,0,0,2397.6,33.084217,-106.525177,21.4,5.4,4.4,-20.2,-70.9253,51.0439,76379,-12.5288,0.5468
1.43452E+11,861.1,38229,-59.9376,1.5856,76376,0,0,0,2396.6,33.084217,-106.525177,21.4,5.4,4.5,-20.3,-70.8849,50.4934,76379,-12.5285,0.546
1.43452E+11,861.15,38229,-59.9371,1.5841,76376,0,0,0,2395.6,33.084217,-106.525177,21.3,5.4,4.5,-20.1,-70.7262,49.8518,76379,-12.5283,0.5452
1.43452E+11,861.2,38229,-59.9366,1.5826,76376,0,0,0,2394.6,33.084221,-106.525177,21,5.3,4.6,-19.8,-70.4492,49.1303,76379,-12.5281,0.5445
1.43452E+11,861.25,38229,-59.9361,1.5812,76376,0,0,0,2393.6,33.084221,-106.525177,20.6,5.3,4.7,-19.4,-70.069,48.403,76380,-12.5278,0.5437
1.43452E+11,861.3,38229,-59.9356,1.5797,76376,0,0,0,2392.6,33.084229,-106.525177,20.2,5.2,4.7,-19,-69.6146,47.6913,76380,-12.5276,0.543
1.43452E+11,861.35,38228,-59.9351,1.5783,76376,0,0,0,2391.7,33.084229,-106.525177,19.7,5.1,4.8,-18.5,-69.0979,46.9878,76380,-12.5274,0.5423
1.43452E+11,861.4,38228,-59.9346,1.577,76377,0,0,0,2390.8,33.084229,-106.525177,19.2,5.1,4.9,-17.9,-68.5383,46.3168,76380,-12.5272,0.5416
1.43452E+11,861.45,38228,-59.9341,1.5757,76377,0,0,0,2389.9,33.084229,-106.525162,18.8,5,4.9,-17.4,-67.958,45.6704,76380,-12.5269,0.541
1.43452E+11,861.5,38228,-59.9335,1.5744,76377,0,0,0,2389,33.084229,-106.525162,18.3,5,5,-16.9,-67.3754,45.0647,76380,-12.5267,0.5403
1.43452E+11,861.55,38228,-59.933,1.5731,76377,0,0,0,2388.2,33.084232,-106.525162,17.8,4.9,5,-16.4,-66.7921,44.4705,76381,-12.5265,0.5397
1.43452E+11,861.6,38228,-59.9325,1.5719,76377,0,0,0,2387.4,33.084236,-106.525162,17.4,4.9,5.1,-16,-66.208,43.9366,76381,-12.5263,0.5391
1.43452E+11,861.65,38228,-59.932,1.5708,76378,0,0,0,2386.6,33.084236,-106.525162,17,4.8,5.1,-15.5,-65.6153,43.4317,76381,-12.526,0.5385
1.43452E+11,861.7,38228,-59.9315,1.5696,76378,0,0,0,2385.8,33.084244,-106.525162,16.5,4.7,5.1,-15,-65.0157,42.9465,76381,-12.5258,0.5379
1.43452E+11,861.75,38228,-59.931,1.5685,76378,0,0,0,2385.1,33.084251,-106.525162,16.1,4.7,5.1,-14.6,-64.3958,42.5134,76381,-12.5256,0.5374
1.43452E+11,861.8,38228,-59.9305,1.5675,76378,0,0,0,2384.4,33.084251,-106.525162,15.7,4.7,5.1,-14.1,-63.77,42.1432,76381,-12.5254,0.5368
1.43452E+11,861.85,38227,-59.93,1.5664,76378,0,0,0,2383.7,33.084251,-106.525162,15.3,4.6,5.2,-13.7,-63.1274,41.8353,76382,-12.5252,0.5363
1.43452E+11,861.9,38227,-59.9295,1.5654,76378,0,0,0,2383,33.084251,-106.525162,14.9,4.6,5.2,-13.2,-62.4517,41.5694,76382,-12.525,0.5358
1.43452E+11,861.95,38227,-59.9289,1.5644,76379,0,0,0,2382.4,33.084259,-106.525139,14.5,4.5,5.2,-12.8,-61.7406,41.307,76382,-12.5248,0.5353
1.43452E+11,862,38227,-59.9284,1.5635,76379,0,0,0,2381.8,33.084259,-106.525139,14.1,4.5,5.2,-12.4,-61.0173,41.0664,76382,-12.5246,0.5348
1.43452E+11,862.05,38227,-59.9279,1.5626,76379,0,0,0,2381.1,33.084259,-106.525139,13.7,4.4,5.1,-11.9,-60.2687,40.8797,76382,-12.5244,0.5344
1.43452E+11,862.1,38227,-59.9274,1.5617,76379,0,0,0,2380.6,33.084259,-106.525139,13.3,4.4,5.1,-11.6,-59.5055,40.7403,76383,-12.5242,0.5339
1.43452E+11,862.15,38227,-59.9269,1.5609,76379,0,0,0,2380,33.084263,-106.525139,13,4.4,5.1,-11.2,-58.7319,40.6157,76383,-12.5239,0.5335
1.43452E+11,862.2,38227,-59.9264,1.5601,76380,0,0,0,2379.4,33.084263,-106.525139,12.7,4.4,5.1,-10.8,-57.9754,40.4928,76383,-12.5237,0.5331
1.43452E+11,862.25,38227,-59.9259,1.5593,76380,0,0,0,2378.9,33.084274,-106.525116,12.4,4.3,5.1,-10.5,-57.2725,40.3701,76383,-12.5235,0.5327
1.43452E+11,862.3,38227,-59.9254,1.5585,76380,0,0,0,2378.4,33.084274,-106.525116,12.1,4.3,5.1,-10.2,-56.6245,40.1999,76383,-12.5233,0.5323
1.43452E+11,862.35,38227,-59.9249,1.5578,76380,0,0,0,2377.9,33.084278,-106.525116,11.9,4.3,5.1,-9.9,-56.0253,40.0308,76383,-12.5231,0.5319
1.43452E+11,862.4,38227,-59.9244,1.557,76380,0,0,0,2377.4,33.084278,-106.525116,11.7,4.2,5.1,-9.7,-55.4839,39.8696,76384,-12.523,0.5316
1.43452E+11,862.45,38227,-59.9239,1.5563,76381,0,0,0,2376.9,33.084278,-106.525116,11.5,4.2,5.1,-9.4,-54.9616,39.6968,76384,-12.5228,0.5312
1.43452E+11,862.5,38227,-59.9235,1.5556,76381,0,0,0,2376.5,33.084286,-106.525116,11.3,4.2,5.1,-9.2,-54.4841,39.5277,76384,-12.5226,0.5308
1.43452E+11,862.55,38226,-59.923,1.555,76381,0,0,0,2376,33.084286,-106.525116,11.1,4.1,5,-9.1,-54.0516,39.3298,76384,-12.5224,0.5305
1.43452E+11,862.6,38226,-59.9225,1.5543,76381,0,0,0,2375.6,33.084286,-106.525108,11,4.1,5.1,-8.9,-53.6552,39.1396,76384,-12.5222,0.5302
1.43452E+11,862.65,38226,-59.922,1.5536,76381,0,0,0,2375.1,33.084286,-106.525108,10.8,4.1,5,-8.7,-53.2714,38.9333,76385,-12.522,0.5298
1.43452E+11,862.7,38226,-59.9215,1.553,76382,0,0,0,2374.7,33.084286,-106.525108,10.7,4,5,-8.6,-52.9204,38.7161,76385,-12.5218,0.5295
1.43452E+11,862.75,38226,-59.921,1.5524,76382,0,0,0,2374.3,33.084286,-106.525108,10.5,4,5,-8.4,-52.5804,38.4835,76385,-12.5216,0.5292
1.43452E+11,862.8,38226,-59.9206,1.5517,76382,0,0,0,2373.9,33.084297,-106.525108,10.4,3.9,5,-8.3,-52.2245,38.266,76385,-12.5214,0.5289
1.43452E+11,862.85,38226,-59.9201,1.5511,76382,0,0,0,2373.5,33.084297,-106.525108,10.3,3.9,5,-8.1,-51.859,38.0506,76385,-12.5212,0.5286
1.43452E+11,862.9,38226,-59.9196,1.5505,76382,0,0,0,2373.1,33.084297,-106.525108,10.1,3.9,5,-8,-51.4861,37.8587,76386,-12.5211,0.5283
1.43452E+11,862.95,38226,-59.9192,1.55,76382,0,0,0,2372.7,33.084297,-106.525108,10,3.8,5,-7.8,-51.098,37.7017,76386,-12.5209,0.528
1.43452E+11,863,38226,-59.9187,1.5494,76383,0,0,0,2372.3,33.084301,-106.525108,9.9,3.8,5,-7.7,-50.6728,37.5698,76386,-12.5207,0.5277
1.43452E+11,863.05,38226,-59.9182,1.5488,76383,0,0,0,2371.9,33.084309,-106.525108,9.7,3.8,4.9,-7.5,-50.2526,37.4545,76386,-12.5205,0.5274
1.43452E+11,863.1,38226,-59.9178,1.5483,76383,0,0,0,2371.5,33.084309,-106.525108,9.6,3.8,4.9,-7.4,-49.8056,37.3748,76386,-12.5203,0.5271
1.43452E+11,863.15,38226,-59.9173,1.5477,76383,0,0,0,2371.2,33.084309,-106.525108,9.5,3.8,4.9,-7.2,-49.3093,37.3899,76387,-12.5202,0.5268
1.43452E+11,863.2,38226,-59.9168,1.5472,76384,0,0,0,2370.8,33.084309,-106.52507,9.3,3.7,4.9,-7.1,-48.7806,37.5166,76387,-12.52,0.5266
1.43452E+11,863.25,38226,-59.9164,1.5467,76384,0,0,0,2370.5,33.084312,-106.52507,9.2,3.8,4.8,-6.9,-48.1888,37.7533,76387,-12.5198,0.5263
1.43452E+11,863.3,38226,-59.9159,1.5462,76384,0,0,0,2370.1,33.084312,-106.52507,9.1,3.8,4.8,-6.8,-47.5857,38.0435,76387,-12.5196,0.526
1.43452E+11,863.35,38226,-59.9155,1.5457,76384,0,0,0,2369.8,33.084312,-106.52507,9,3.8,4.8,-6.6,-47.0136,38.3582,76387,-12.5194,0.5258
1.43452E+11,863.4,38226,-59.915,1.5452,76384,0,0,0,2369.5,33.084328,-106.52507,8.9,3.8,4.8,-6.5,-46.5054,38.7196,76388,-12.5193,0.5255
1.43452E+11,863.45,38226,-59.9146,1.5447,76384,0,0,0,2369.1,33.084328,-106.52507,8.9,3.9,4.8,-6.4,-46.0561,39.0977,76388,-12.5191,0.5253
1.43452E+11,863.5,38226,-59.9141,1.5442,76385,0,0,0,2368.8,33.084328,-106.52507,8.8,3.9,4.7,-6.3,-45.7066,39.5341,76388,-12.5189,0.5251
1.43452E+11,863.55,38226,-59.9136,1.5438,76385,0,0,0,2368.5,33.084328,-106.52507,8.8,4,4.7,-6.3,-45.4688,40.0222,76388,-12.5187,0.5248
1.43452E+11,863.6,38226,-59.9132,1.5433,76385,0,0,0,2368.2,33.084332,-106.52507,8.8,4,4.7,-6.3,-45.3166,40.5842,76388,-12.5185,0.5246
1.43452E+11,863.65,38225,-59.9127,1.5428,76385,0,0,0,2367.9,33.084343,-106.52507,8.8,4.1,4.7,-6.3,-45.207,41.1964,76388,-12.5183,0.5243
1.43452E+11,863.7,38225,-59.9123,1.5424,76385,0,0,0,2367.6,33.084343,-106.52507,8.8,4.1,4.6,-6.2,-45.0928,41.8958,76389,-12.5182,0.5241
1.43452E+11,863.75,38225,-59.9118,1.5419,76386,0,0,0,2367.3,33.084343,-106.52507,8.8,4.2,4.6,-6.2,-44.9835,42.641,76389,-12.518,0.5239
1.43452E+11,863.8,38225,-59.9114,1.5414,76386,0,0,0,2367,33.084343,-106.52507,8.8,4.3,4.5,-6.2,-44.8585,43.4612,76389,-12.5178,0.5236
1.43452E+11,863.85,38225,-59.9109,1.541,76386,0,0,0,2366.7,33.084343,-106.52507,8.8,4.4,4.5,-6.2,-44.7478,44.3341,76389,-12.5176,0.5234
1.43452E+11,863.9,38225,-59.9104,1.5405,76386,0,0,0,2366.3,33.084343,-106.52507,8.8,4.4,4.4,-6.2,-44.6871,45.2398,76389,-12.5174,0.5232
1.43452E+11,863.95,38225,-59.91,1.5401,76386,0,0,0,2366,33.084343,-106.525047,8.9,4.6,4.4,-6.3,-44.7513,46.1653,76389,-12.5172,0.5229
1.43452E+11,864,38225,-59.9095,1.5396,76386,0,0,0,2365.7,33.084343,-106.525047,9,4.7,4.3,-6.4,-45.0538,47.0608,76390,-12.517,0.5227
1.43452E+11,864.05,38225,-59.9091,1.5391,76386,0,0,0,2365.4,33.084343,-106.525047,9.1,4.7,4.3,-6.5,-45.6433,47.9226,76390,-12.5168,0.5224
1.43452E+11,864.1,38225,-59.9086,1.5386,76387,0,0,0,2365.1,33.084343,-106.52504,9.3,4.8,4.2,-6.8,-46.4086,48.736,76390,-12.5166,0.5222
1.43452E+11,864.15,38225,-59.9081,1.5381,76387,0,0,0,2364.7,33.084354,-106.52504,9.5,4.9,4.2,-7,-47.2841,49.5033,76390,-12.5164,0.5219
1.43452E+11,864.2,38224,-59.9077,1.5376,76387,0,0,0,2364.4,33.084354,-106.52504,9.7,5,4.1,-7.3,-48.2025,50.2205,76390,-12.5161,0.5217
1.43452E+11,864.25,38224,-59.9072,1.537,76387,0,0,0,2364,33.084354,-106.52504,9.9,5,4.1,-7.5,-49.1491,50.8795,76390,-12.5159,0.5214
1.43452E+11,864.3,38224,-59.9068,1.5365,76387,0,0,0,2363.6,33.084354,-106.52504,10.2,5.1,4.1,-7.8,-50.1214,51.4921,76390,-12.5157,0.5211
1.43452E+11,864.35,38224,-59.9063,1.5359,76387,0,0,0,2363.2,33.084362,-106.52504,10.5,5.2,4.1,-8.2,-51.1322,52.0005,76391,-12.5155,0.5208
1.43452E+11,864.4,38224,-59.9058,1.5353,76388,0,0,0,2362.8,33.084362,-106.525024,10.8,5.3,4,-8.5,-52.1741,52.4728,76391,-12.5153,0.5205
1.43452E+11,864.45,38224,-59.9054,1.5346,76388,0,0,0,2362.4,33.084366,-106.525024,11.1,5.3,4,-8.9,-53.2138,52.9195,76391,-12.515,0.5202
1.43452E+11,864.5,38224,-59.9049,1.534,76388,0,0,0,2361.9,33.084366,-106.525024,11.4,5.3,4,-9.3,-54.2019,53.3327,76391,-12.5148,0.5198
1.43452E+11,864.55,38224,-59.9045,1.5333,76388,0,0,0,2361.4,33.08437,-106.525024,11.7,5.4,4,-9.6,-55.1252,53.7349,76391,-12.5146,0.5195
1.43452E+11,864.6,38223,-59.904,1.5325,76388,0,0,0,2361,33.08437,-106.525024,12,5.4,3.9,-10,-55.9839,54.1042,76391,-12.5143,0.5191
1.43452E+11,864.65,38223,-59.9035,1.5318,76388,0,0,0,2360.5,33.08437,-106.525024,12.3,5.5,3.9,-10.3,-56.7857,54.4672,76391,-12.5141,0.5187
1.43452E+11,864.7,38223,-59.9031,1.531,76388,0,0,0,2359.9,33.08437,-106.525024,12.6,5.5,3.9,-10.7,-57.5505,54.8041,76391,-12.5139,0.5183
1.43452E+11,864.75,38223,-59.9026,1.5302,76388,0,0,0,2359.4,33.08437,-106.525024,12.9,5.6,3.9,-11,-58.2856,55.0932,76392,-12.5136,0.5179
1.43452E+11,864.8,38223,-59.9021,1.5294,76388,0,0,0,2358.8,33.08437,-106.525017,13.2,5.6,3.9,-11.4,-58.9794,55.3492,76392,-12.5134,0.5175
1.43452E+11,864.85,38223,-59.9016,1.5285,76389,0,0,0,2358.3,33.084381,-106.525017,13.6,5.7,3.9,-11.7,-59.6501,55.5241,76392,-12.5132,0.5171
1.43452E+11,864.9,38223,-59.9012,1.5276,76389,0,0,0,2357.7,33.084381,-106.525017,13.9,5.7,3.9,-12.1,-60.3407,55.5799,76392,-12.5129,0.5166
1.43452E+11,864.95,38222,-59.9007,1.5267,76389,0,0,0,2357.1,33.084381,-106.525017,14.2,5.7,3.9,-12.4,-61.0353,55.5155,76392,-12.5127,0.5161
1.43452E+11,865,38222,-59.9002,1.5258,76389,0,0,0,2356.4,33.084381,-106.525017,14.5,5.7,3.9,-12.8,-61.6976,55.432,76392,-12.5124,0.5157
1.43452E+11,865.05,38222,-59.8997,1.5248,76389,0,0,0,2355.8,33.084389,-106.524986,14.8,5.7,3.9,-13.1,-62.3043,55.3233,76392,-12.5122,0.5152
1.43452E+11,865.1,38222,-59.8993,1.5238,76389,0,0,0,2355.1,33.084389,-106.524986,15,5.6,3.9,-13.4,-62.8455,55.2198,76392,-12.512,0.5147
1.43452E+11,865.15,38222,-59.8988,1.5228,76389,0,0,0,2354.4,33.084396,-106.524986,15.3,5.6,3.9,-13.7,-63.319,55.0913,76392,-12.5117,0.5142
1.43452E+11,865.2,38222,-59.8983,1.5218,76390,0,0,0,2353.8,33.084396,-106.524986,15.5,5.6,3.9,-13.9,-63.7396,54.9764,76393,-12.5115,0.5137
1.43452E+11,865.25,38221,-59.8979,1.5208,76390,0,0,0,2353.1,33.084396,-106.524986,15.7,5.6,3.9,-14.2,-64.1313,54.8586,76393,-12.5113,0.5131
1.43452E+11,865.3,38221,-59.8974,1.5197,76390,0,0,0,2352.3,33.084396,-106.524979,15.9,5.6,4,-14.4,-64.4871,54.7084,76393,-12.511,0.5126
1.43452E+11,865.35,38221,-59.8969,1.5186,76390,0,0,0,2351.6,33.084396,-106.524979,16.1,5.6,4,-14.6,-64.8002,54.5391,76393,-12.5108,0.5121
1.43452E+11,865.4,38221,-59.8964,1.5175,76390,0,0,0,2350.9,33.084396,-106.524979,16.3,5.6,4,-14.8,-65.089,54.3504,76393,-12.5105,0.5115
1.43452E+11,865.45,38221,-59.896,1.5164,76390,0,0,0,2350.1,33.084396,-106.524956,16.4,5.5,4,-14.9,-65.3454,54.1332,76393,-12.5103,0.5109
1.43452E+11,865.5,38221,-59.8955,1.5153,76390,0,0,0,2349.4,33.084396,-106.524956,16.5,5.5,4,-15.1,-65.5647,53.9089,76393,-12.5101,0.5104
1.43452E+11,865.55,38221,-59.895,1.5142,76390,0,0,0,2348.6,33.084412,-106.524956,16.6,5.5,4,-15.2,-65.7432,53.6634,76393,-12.5098,0.5098
1.43452E+11,865.6,38220,-59.8945,1.513,76390,0,0,0,2347.9,33.084412,-106.524956,16.7,5.5,4.1,-15.3,-65.8824,53.4426,76394,-12.5096,0.5092
1.43452E+11,865.65,38220,-59.894,1.5119,76391,0,0,0,2347.1,33.084412,-106.524956,16.8,5.5,4.1,-15.4,-65.9821,53.207,76394,-12.5094,0.5087
1.43452E+11,865.7,38220,-59.8936,1.5108,76391,0,0,0,2346.3,33.084412,-106.524956,16.8,5.4,4.1,-15.4,-66.0484,52.9779,76394,-12.5091,0.5081
1.43452E+11,865.75,38220,-59.8931,1.5096,76391,0,0,0,2345.6,33.084412,-106.524956,16.8,5.4,4.1,-15.4,-66.0686,52.762,76394,-12.5089,0.5075
1.43452E+11,865.8,38220,-59.8926,1.5085,76391,0,0,0,2344.8,33.084412,-106.524956,16.8,5.4,4.1,-15.4,-66.0374,52.5433,76394,-12.5087,0.5069
1.43452E+11,865.85,38220,-59.8921,1.5073,76391,0,0,0,2344,33.084419,-106.524956,16.7,5.4,4.2,-15.3,-65.9367,52.3154,76394,-12.5084,0.5064
1.43452E+11,865.9,38220,-59.8916,1.5062,76391,0,0,0,2343.3,33.084419,-106.524956,16.6,5.4,4.2,-15.2,-65.7726,52.1011,76394,-12.5082,0.5058
1.43452E+11,865.95,38219,-59.8912,1.5051,76392,0,0,0,2342.5,33.084423,-106.524956,16.5,5.4,4.2,-15,-65.5679,51.8942,76394,-12.508,0.5052
1.43452E+11,866,38219,-59.8907,1.504,76392,0,0,0,2341.8,33.084423,-106.52494,16.3,5.3,4.2,-14.9,-65.327,51.7127,76395,-12.5077,0.5046
1.43452E+11,866.05,38219,-59.8902,1.5029,76392,0,0,0,2341,33.084431,-106.52494,16.2,5.3,4.3,-14.7,-65.049,51.519,76395,-12.5075,0.5041
1.43452E+11,866.1,38219,-59.8897,1.5018,76392,0,0,0,2340.3,33.084431,-106.524933,16,5.3,4.3,-14.5,-64.7433,51.3429,76395,-12.5073,0.5035
1.43452E+11,866.15,38219,-59.8892,1.5007,76392,0,0,0,2339.6,33.084431,-106.524933,15.8,5.3,4.3,-14.3,-64.4244,51.1819,76395,-12.5071,0.503
1.43452E+11,866.2,38219,-59.8888,1.4996,76392,0,0,0,2338.9,33.084431,-106.524933,15.6,5.3,4.3,-14.1,-64.0835,51.0195,76395,-12.5068,0.5025
1.43452E+11,866.25,38219,-59.8883,1.4986,76392,0,0,0,2338.2,33.084438,-106.524918,15.4,5.3,4.3,-13.9,-63.7356,50.8667,76395,-12.5066,0.5019
1.43452E+11,866.3,38218,-59.8878,1.4976,76392,0,0,0,2337.5,33.084438,-106.524918,15.2,5.3,4.3,-13.6,-63.3675,50.739,76395,-12.5064,0.5014
1.43452E+11,866.35,38218,-59.8873,1.4966,76393,0,0,0,2336.8,33.084438,-106.524918,15,5.3,4.3,-13.4,-62.9798,50.5967,76396,-12.5061,0.5009
1.43452E+11,866.4,38218,-59.8868,1.4956,76393,0,0,0,2336.2,33.084438,-106.524918,14.8,5.3,4.3,-13.2,-62.5778,50.4597,76396,-12.5059,0.5004
1.43452E+11,866.45,38218,-59.8863,1.4946,76393,0,0,0,2335.5,33.084438,-106.524918,14.6,5.2,4.4,-13,-62.1537,50.3363,76396,-12.5057,0.4999
1.43452E+11,866.5,38218,-59.8858,1.4937,76393,0,0,0,2334.9,33.084446,-106.524918,14.4,5.2,4.4,-12.7,-61.7132,50.2198,76396,-12.5054,0.4994
1.43452E+11,866.55,38218,-59.8853,1.4927,76393,0,0,0,2334.2,33.084446,-106.524902,14.2,5.2,4.4,-12.5,-61.2438,50.1345,76396,-12.5052,0.499
1.43452E+11,866.6,38218,-59.8849,1.4918,76393,0,0,0,2333.6,33.084454,-106.524902,14,5.2,4.4,-12.3,-60.7646,50.0713,76396,-12.505,0.4985
1.43452E+11,866.65,38218,-59.8844,1.4909,76394,0,0,0,2333,33.084454,-106.524902,13.8,5.2,4.4,-12,-60.2689,50.043,76396,-12.5048,0.498
1.43452E+11,866.7,38217,-59.8839,1.49,76394,0,0,0,2332.4,33.084454,-106.524902,13.6,5.2,4.4,-11.8,-59.7821,50.052,76397,-12.5045,0.4976
1.43452E+11,866.75,38217,-59.8834,1.4891,76394,0,0,0,2331.8,33.084454,-106.524902,13.4,5.3,4.4,-11.6,-59.2863,50.0936,76397,-12.5043,0.4972
1.43452E+11,866.8,38217,-59.8829,1.4883,76394,0,0,0,2331.3,33.084454,-106.524902,13.2,5.3,4.4,-11.4,-58.7782,50.1504,76397,-12.5041,0.4967
1.43452E+11,866.85,38217,-59.8824,1.4875,76394,0,0,0,2330.7,33.084454,-106.524902,13.1,5.3,4.4,-11.1,-58.2621,50.2143,76397,-12.5038,0.4963
1.43452E+11,866.9,38217,-59.8819,1.4866,76394,0,0,0,2330.2,33.084457,-106.524902,12.9,5.3,4.4,-10.9,-57.7374,50.3176,76397,-12.5036,0.4959
1.43452E+11,866.95,38217,-59.8814,1.4858,76394,0,0,0,2329.6,33.084457,-106.524902,12.7,5.3,4.4,-10.7,-57.2075,50.4614,76397,-12.5034,0.4955
1.43452E+11,867,38217,-59.881,1.4851,76394,0,0,0,2329.1,33.084469,-106.524902,12.5,5.3,4.4,-10.5,-56.6871,50.6026,76397,-12.5032,0.4951
1.43452E+11,867.05,38216,-59.8805,1.4843,76395,0,0,0,2328.6,33.084469,-106.524902,12.3,5.3,4.3,-10.3,-56.1775,50.7838,76398,-12.5029,0.4947
